0,67,54,70015,45802,1129,6916,2425,4556,1011,224
0,51,61,1723490,284696,110750,35783,18389,20591,25883,18021
0,50,60,2043000,105192,34502,18556,31760,5813,5275,6115
0,47,54,678429,50331,10538,6247,15129,5647,2062,1487
0,38,67,67530,13837,7106,7079,9902,915,1499,1535
0,44,67,803043,88976,37894,9450,10687,14530,1520,3391
0,47,60,119017,48541,3425,6300,2188,2311,1090,1482
0,48,61,65929,17649,4963,2855,7041,2609,2801,2514
0,56,56,310230,35880,8778,4704,4254,4480,5399,2310
0,56,48,96072,29571,1992,5789,5134,3763,1631,1431
0,63,61,131094,30623,19953,7349,9723,5926,1286,624
0,63,54,46601,92854,16068,8129,16994,13192,5511,5362
0,66,61,17530,20392,12255,4257,4808,5073,6645,1631
0,56,74,530754,106689,36867,30059,11770,6017,3525,4323
0,40,56,210950,57653,2046,5913,1260,882,757,484
0,26,69,124691,2019,1007,247,171,75,58,36
0,17,64,257416,17932,6919,1922,3925,1147,1286,554
0,16,54,475997,30598,7801,574,2060,1260,1609,1418
0,26,53,436034,77705,4258,4734,7470,3166,1610,563
0,38,43,3293682,64319,7389,11089,9469,8252,4043,1976
0,40,50,310289,82282,45555,24087,5319,6855,9172,8358
0,41,54,162037,95819,32201,10565,6577,6503,6063,3885
0,56,67,349392,5974,1094,2354,2270,1797,1901,665
0,54,77,390105,39506,3791,17581,4983,4891,4144,1478
0,57,63,294087,246182,33767,33381,8598,20121,17264,4189
0,77,60,681064,27969,8822,16268,50794,19219,9981,2864
0,83,63,286813,42537,40511,14363,34948,44937,19343,6990
0,81,67,81798,62800,20882,43793,30161,8707,26968,9724
0,81,80,108388,19803,19018,1832,6094,2448,16615,2126
0,74,84,462201,108066,41799,18011,16020,21631,18179,8813
0,57,84,177760,22712,4988,8259,2266,3132,3756,1690
0,51,64,1468267,90983,8408,2995,6658,2979,7779,2958
0,51,41,63958,36341,718,3617,5800,3003,4362,2453
0,66,44,211841,14273,20852,27048,15613,45059,33956,6934
0,66,30,966364,189966,2553,30026,20571,18091,15103,10654
0,80,43,174646,106464,30730,12283,18822,19011,16985,5743
0,83,60,159119,207309,84190,66691,139669,37091,24258,25126
0,77,51,47289,4045,578,1378,745,1915,1348,609
0,87,54,14051,12320,1685,2124,4063,4222,2453,3472
0,90,38,993127,154704,8641,5759,18969,29424,35555,14785
0,84,38,81654,23477,10288,2046,3771,2384,3691,2459
0,84,35,82103,41854,8832,18023,59576,21377,16763,10744
0,78,38,762576,79209,3751,19779,16472,14358,21211,5148
0,80,30,960563,346248,10951,6714,18588,71083,26019,13409
0,83,24,35287,84004,4098,29654,47771,11515,16156,6026
0,77,26,94262,36441,4151,7199,3535,6305,13434,4492
0,81,47,116522,10676,23053,19182,10304,14074,28043,3154
0,78,80,14698,36483,35273,23820,24084,11702,13493,6795
0,70,81,72843,47515,3913,11816,4603,3209,4458,2101
0,70,91,20603,12982,10644,264,2522,3572,1958,1591
0,61,78,19381,61441,12282,24849,31777,8033,13309,3441
0,63,78,285142,29028,42781,12507,23962,12084,30960,9629
0,70,90,23283,35504,13661,30268,5369,10497,14387,2369
0,80,77,101552,45649,4961,7352,8447,21663,9489,10822
0,75,78,2142808,131905,47539,33235,33876,10764,10354,6400
0,70,54,77643,26904,415,3074,1546,2787,4338,1305
0,64,54,1049177,74714,54972,28679,7491,9299,8445,4184
0,56,64,573317,52575,18678,11325,23028,11621,10896,6404
0,69,53,2028579,134680,12758,16188,18394,35659,8506,3070
0,69,67,687069,73074,9451,27211,3385,10473,9201,11782
0,78,54,370229,76906,11653,16579,10030,16683,26573,11013
0,70,53,450311,211039,29367,43312,13049,17448,15258,6493
0,63,50,115983,37830,814,4502,2177,4463,2822,2443
0,77,53,55150,32366,1401,46059,13927,34663,31521,11166
0,83,48,43199,9158,2130,1861,5931,5511,4006,2445
0,91,64,715095,29004,2418,65204,16103,15519,10820,10252
0,93,83,123334,9938,5341,4541,3482,2209,4276,1354
0,90,78,23648,34327,15695,7000,8717,18388,10040,3799
0,83,81,197406,47012,3322,14664,6654,11483,7133,2740
0,77,75,21780,37312,28879,7402,13122,5777,3945,4111
0,80,78,374765,42673,23614,30434,8265,16140,7780,6939
0,67,67,1408367,156096,21862,7081,25291,14477,14385,6322
0,61,80,172200,41702,14956,28287,4701,7222,6207,6772
0,64,69,628371,123122,37761,8734,31891,19629,10404,7099
