0,81,61,26396,35692,28603,5489,20545,13167,10204,4640
0,78,69,177094,103289,18433,57564,21232,17694,13739,10478
0,75,69,1252658,38266,27655,3651,6276,32896,14785,12811
0,78,75,94878,22605,4457,23842,17365,12054,16334,5382
0,70,67,459920,109802,30638,15975,15299,17557,6378,5651
0,75,64,137032,101036,45908,25388,28480,21738,12101,13833
0,54,74,1427282,292271,65868,233917,85018,72318,18391,19563
0,63,77,548715,1526,5083,1939,5259,3873,1074,459
0,78,75,128268,70078,12282,22777,12601,32668,6850,3361
0,87,75,246068,56876,20248,22433,13047,26277,9145,4266
0,81,69,106378,72026,5166,46998,7483,11056,5987,5406
0,70,61,28820,16070,2027,5823,1644,4928,1805,1198
0,51,74,26557,82476,44534,30523,22273,12268,4293,5270
0,43,70,173104,14605,1766,6427,2925,3118,2115,2330
0,53,70,42844,8296,2398,4501,2390,2367,1901,2520
0,50,54,51138,19677,992,1673,906,3440,2141,1160
0,48,57,47395,49625,34745,30475,32241,8078,7188,4924
0,48,63,932556,183188,132316,27531,27031,42476,5712,5517
0,23,41,882604,122837,10706,9154,8915,3832,3680,2578
0,7,48,416390,309360,25766,37213,40388,17352,10798,14246
0,1,34,619078,247350,37270,43389,15354,14064,6020,6180
0,4,21,733517,52016,8860,9708,5847,13919,6114,7505
0,29,50,49438,26223,4138,49506,22467,12388,13429,4263
0,38,61,72840,76014,29810,6550,8874,10823,6945,4773
0,48,66,78170,30604,8247,8099,9695,3790,2431,1464
0,51,64,161485,31178,4164,5324,4582,8442,1580,1061
0,38,47,393804,34201,10304,836,2139,2977,2091,613
0,24,50,74369,36987,22899,862,7770,2223,775,1877
0,21,41,327539,33603,4381,4761,4503,2431,732,1727
0,13,44,1215403,151680,21953,52723,72051,26844,18826,5352
0,29,56,669046,168078,123596,83627,98424,83718,5601,1475
26,29,56,808769,31255,6688,7543,9698,8754,780,693
0,51,61,1304748,50181,36511,22218,24437,19625,5373,3178
0,64,51,594225,54619,4211,4993,11065,10609,2863,677
0,57,48,175951,89553,20513,10374,31422,9136,7653,2026
0,63,41,1753423,44219,7214,51036,74360,31328,14953,7899
0,63,30,1263380,79870,28106,8765,18320,23443,5050,2667
0,60,40,107475,42426,4997,5466,4616,6282,2651,2929
0,77,40,845693,41181,11775,7933,21296,14793,1930,2828
0,53,57,1508014,147401,196909,35004,12421,21018,14975,8131
0,30,44,875402,174658,7592,19102,19629,7238,6352,3783
0,13,40,881868,325344,21062,24962,13022,12081,5616,5136
0,14,56,1189723,12021,18687,12489,17864,13122,3438,703
0,30,41,1880465,33925,16359,11442,9057,12420,6662,4423
0,50,51,3023940,219752,47943,39966,76974,50416,20017,24024
0,74,80,580636,45042,53379,29622,26367,23406,4648,6749
0,60,66,1506732,177678,32160,56134,47468,30198,12803,3030
0,47,74,344756,34000,22914,7855,4337,4176,1341,614
0,40,78,1160709,17914,4354,6818,8213,2845,1768,1880
0,27,48,1592895,914872,74254,72115,61334,91849,32976,22270
0,29,53,154129,54223,25311,5412,11278,9308,2769,1370
0,38,35,239941,7796,1497,1055,1078,1353,869,153
0,43,21,997760,225690,6626,34427,42256,38367,18595,6899
0,43,54,853712,10610,22418,4993,9220,3486,2662,602
0,27,43,1070749,313436,23392,47127,37716,12350,26192,6019
0,30,38,293286,21022,3037,3307,10641,4965,2272,1146
0,40,48,124943,22497,9037,4735,19643,7821,2233,1948
0,48,21,1504686,98114,7623,22345,32995,21184,21346,4530
0,63,34,54722,5406,1116,1838,395,901,684,321
0,48,47,1800201,82598,16771,24815,10442,7691,6259,4668
0,40,44,550768,12170,1527,4956,11044,2290,1678,927
0,34,51,1937396,580911,129099,76149,52409,79120,31133,22441
0,30,54,638940,59038,39744,7650,20495,9170,4800,3503
0,37,51,113353,21983,3748,5724,2979,3194,3158,1020
0,34,63,2550447,652486,290043,120505,73166,103981,37724,67435
0,53,70,1260028,95347,25300,93136,24330,108021,15931,9053
0,61,80,208329,5710,1823,11032,4767,3061,2096,2273
0,64,69,846983,31659,3659,5814,12085,6126,3955,1556
0,54,47,451624,197118,11422,13791,27040,7728,16291,21195
0,27,40,364071,125678,20836,32550,29918,12190,4656,5200
0,13,29,465910,67559,36863,5311,12805,5600,3138,11120
0,21,30,845926,54233,4198,14605,24480,16825,17100,8927
0,24,63,1638946,53399,35590,28673,15240,6533,10378,11295
0,34,63,148953,30946,3519,10090,8637,4796,1857,1796
0,38,53,1261336,85444,6464,26821,28498,8939,9758,9380
0,24,64,175727,127262,31878,30864,15179,18273,40030,12382
0,21,38,2821469,1872842,203293,97841,67870,83153,54731,21071
0,10,20,1723221,1223446,67983,56012,130195,69225,35704,11223
0,13,8,504084,63671,1502,8251,8418,6701,2601,2951
0,26,8,2087050,239995,55399,137626,81618,109900,40496,13611
0,37,11,166709,61188,4871,7436,1639,5623,4657,711
0,44,35,3226382,452530,139967,122193,97533,66324,17489,23696
0,40,60,1139540,329643,292435,75749,207502,48661,19484,17145
0,23,51,2196251,171602,22400,26754,10672,15303,5559,4847
0,38,47,781844,167237,10860,32155,89444,47315,41008,8837
0,40,40,2546615,88900,31342,13129,39684,17865,17757,1688
0,40,23,156537,75274,3793,14349,5337,6320,4999,2258
0,43,16,792768,420018,34657,53385,34903,43478,46833,25414
0,35,35,314441,14870,1066,8372,3211,2867,1615,923
0,29,37,1284770,154014,34520,19826,8809,15455,9316,7184
0,24,34,3130655,376206,42527,22587,19194,20965,19448,15484
0,24,30,220828,87477,7834,7218,3436,8355,3548,3632
0,27,29,560819,61255,22445,24564,42969,16789,2020,3064
51,27,29,216028,74259,74409,37906,30690,15083,8582,1693
51,27,29,519406,80742,16530,58439,34395,10024,13017,2600
26,27,29,1748347,340327,159243,142235,69669,13193,16679,10101
0,24,20,1824758,699426,72160,82566,128680,49392,48877,50425
0,35,41,1696450,28526,36269,11642,26924,7726,6055,8466
0,29,48,172819,39456,7685,2885,3438,3062,3618,970
0,23,47,814607,38027,10904,5148,5963,5938,1006,1816
0,34,75,939009,86321,102146,69370,28112,28792,14185,3800
0,27,57,57585,55355,9267,7143,6946,5500,3175,1193
0,48,69,408388,16763,21752,9395,43159,11275,3821,1908
0,56,69,881756,339060,111313,102747,149086,115398,9883,10142
25,56,69,1691154,47184,23955,40955,10516,4713,3611,2559
0,50,69,792691,61917,29313,61958,8676,11236,5087,4135
0,61,87,1963046,115823,123058,88762,120767,54423,46503,11616
26,61,87,1023327,783689,104597,245534,631210,286341,59874,14225
26,61,87,742246,34092,9329,10517,4299,5311,2036,1913
0,47,84,2133635,307113,105054,82494,98354,43341,36052,29207
26,47,84,1435350,58645,9767,11126,13166,3221,2881,1019
0,34,63,224916,290373,16576,9418,13995,24955,16909,4122
0,37,48,717397,363811,61207,119330,59185,47066,34367,8828
0,23,56,139082,14104,16953,12980,9426,3032,902,1764
0,37,43,305892,30674,4660,2817,8909,8272,2833,1089
0,40,67,145492,13339,1584,5446,1466,1903,187,298
0,41,57,2060810,564530,96626,96958,334617,65644,16631,3342
0,50,38,1018424,121995,45537,5977,16417,23200,7051,1720
0,24,41,1072874,99825,16533,4436,10270,3941,3480,1649
0,13,27,66057,29913,3055,2134,683,1468,446,269
0,8,41,71150,10622,3309,2917,2577,1125,907,761
0,1,35,1064526,544002,76352,50588,19754,40005,12820,6560
0,1,24,134666,38400,661,3834,2046,1451,964,552
0,1,40,324241,96033,42245,10142,10328,6741,2842,2679
0,10,48,1402621,69774,30693,43266,11159,22600,20180,8640
0,21,64,134714,43748,27809,15146,11655,11450,9838,6051
0,30,91,705258,149539,66192,51177,16374,18830,7840,14659
25,30,91,73943,5664,2791,2931,1633,772,315,228
0,24,78,518227,110812,13801,9042,6303,3110,1162,1822
0,14,80,863989,139363,100263,32725,14849,21738,14285,17838
0,1,75,1765112,366628,122134,57837,25316,21680,27769,6884
