25,0,0,440515,17584,1738,2334,1014,588,328,158
25,0,0,5,1,0,0,0,1,0,1
0,0,0,380268,334852,212063,89265,38464,10996,15273,29066
0,0,0,8972,6636,6212,3512,3675,1436,3703,3866
0,0,0,185174,15214,4073,5494,1783,1234,482,206
0,30,30,1170243,462451,54319,20611,12386,8278,4900,1849
0,41,29,29592,23962,5387,2021,2564,2118,2887,1437
0,61,47,9998,15075,13510,9665,3095,6319,5049,3909
0,84,50,807493,23280,8903,18256,30432,12499,4556,4467
0,90,44,70750,16256,569,1618,1961,547,959,389
0,84,47,2271664,177845,33647,29665,20682,11751,4240,1608
0,70,23,168978,34331,3589,3503,2626,2415,461,253
0,44,20,905460,222518,46911,14952,15353,7627,3032,3328
0,61,30,109479,58394,7929,13559,12727,9697,8807,3180
0,67,34,297418,23069,7810,6306,9551,3246,1208,1432
0,81,41,15958,52376,15661,10907,8074,13691,8170,4624
26,81,41,1875256,115335,25959,29360,26985,67936,10485,6482
0,94,53,233100,7308,3794,4443,4926,1534,504,230
0,100,54,28175,3996,316,2692,2887,2581,1220,2599
26,100,54,69052,24370,11247,6865,4445,7883,6000,3090
0,97,54,1488558,59142,17572,11604,6984,5432,1896,711
0,87,53,506758,90948,18857,11985,17971,9958,6344,3476
0,90,57,1055091,45520,54919,12252,6604,18215,5759,4598
0,81,57,18749,82933,31566,12504,38631,21735,3867,4862
0,80,54,2289819,265591,28206,84274,50030,19115,6321,3609
0,75,66,612713,66912,66055,7298,37484,6954,10135,3241
0,63,43,45308,42623,2200,5773,4826,2413,587,1461
0,57,48,66071,64387,28873,7116,9216,11341,3233,4654
0,74,54,34278,15161,16571,8900,23611,8041,5838,1735
0,70,66,49397,34502,30282,42932,8981,4764,4810,4809
0,77,74,23484,93220,7780,22210,10336,10876,4369,8191
0,70,77,42763,39580,17449,20209,17619,4691,8125,2459
0,60,84,37090,41234,41680,26732,17307,7713,7107,3391
0,61,70,50318,31147,13821,6749,3236,2708,1522,698
0,69,70,310632,142381,9451,45447,28024,30720,6593,4840
0,66,53,67815,46406,2306,5401,7908,2686,692,811
0,81,47,47165,27401,23928,5247,8760,15621,6016,7034
0,88,51,325751,129994,81270,65182,18601,29828,10471,8087
0,80,50,47929,17665,1592,3818,2582,1758,732,1172
0,88,60,305272,35855,3237,9633,4003,4830,1158,1226
0,87,64,15791,6614,4387,9283,3422,4692,1069,913
0,96,43,81683,15748,2509,1251,768,6095,2205,526
0,94,48,40652,36799,3739,26225,40733,4596,11173,4919
0,100,53,1430122,117062,13638,53779,13608,41059,20950,6839
0,81,30,2302987,473128,54571,47073,47509,20515,30753,31977
0,70,35,237973,10266,492,2073,1109,1458,302,180
0,81,50,487110,29255,77974,24735,33138,25839,2965,2401
0,75,61,37642,55175,39923,44103,19221,17695,7647,7366
0,83,83,118410,26929,27139,17827,14474,5751,3720,2503
0,80,94,585225,67059,11081,33079,10069,9244,4004,4815
0,70,75,55397,138187,20619,25368,13752,13751,5340,2995
0,66,57,58612,62213,12428,9398,6026,6680,6014,2131
0,81,34,123224,22490,1568,3852,6225,8555,5658,2848
0,88,37,408497,97635,65259,32143,8850,33345,35588,12868
0,94,48,1959124,157542,44007,102370,32702,38370,44357,18063
0,87,44,421505,371161,13461,69991,10912,16572,19462,26036
0,70,43,23751,34540,903,4486,4368,2783,1035,2602
0,44,26,33023,17195,2288,833,679,325,332,743
0,35,4,94129,100494,7957,8347,8938,5458,2134,1971
0,35,1,56467,61818,2307,1289,2200,2794,4804,3177
0,51,11,48767,38352,20372,12941,14713,23791,7821,27457
0,74,20,96316,83415,25144,8803,25391,17065,24553,8263
0,81,24,77803,41493,1724,8109,11761,4524,1125,3690
0,93,41,84621,33473,5829,3692,8076,5211,2208,3241
0,78,35,53316,28740,3552,6449,8947,3171,2768,3336
0,83,43,20250,19195,17375,4957,7560,10133,10292,10458
0,94,57,172397,29338,12333,30153,22319,19928,9597,4629
0,87,80,770096,58102,91796,10019,8027,9215,13217,6975
0,87,81,517112,159165,39389,11637,14217,16078,27776,21199
0,70,77,229370,37506,3511,16888,11371,3375,9710,3082
